Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_remove,Date,Predict_actual,Predict_confirm,Remain_confirm,Remove,ADate,Official_confirmed,Official_dailynew,Official_remove
9172.0,9552.0,8967.0,9343.0,-2.7284841053187847e-11,6.515441038522113,37.48573835387106,2020/07/18,9361.27174775293,9154.933513056423,2632.726954689586,6522.206558366837,,,,
9172.0,9551.0,8974.0,9349.0,-4.18367562815547e-11,6.316003426185489,37.04902326993761,2020/07/19,9361.271747752888,9161.249516482609,2601.993934845834,6559.255581636775,,,,
9172.0,9551.0,8980.0,9355.0,-2.000888343900442e-11,6.122671102910317,36.615686101770734,2020/07/20,9361.271747752868,9167.372187585519,2571.5009198469734,6595.871267738546,,,,
9172.0,9551.0,8986.0,9361.0,-7.275957614183426e-12,5.93525623941423,36.18576453374408,2020/07/21,9361.27174775286,9173.307443824933,2541.2504115526435,6632.05703227229,,,,
9173.0,9551.0,8992.0,9367.0,1.4551915228366852e-11,5.753578472276786,35.759291902058976,2020/07/22,9361.271747752875,9179.06102229721,2511.2446981228613,6667.816324174349,,,,
9172.0,9551.0,8997.0,9373.0,1.6370904631912708e-11,5.5774616357430205,35.33629951663352,2020/07/23,9361.271747752891,9184.638483932953,2481.485860241971,6703.152623690982,,,,
9172.0,9551.0,9003.0,9378.0,1.0913936421275139e-11,5.406735806009237,34.916815207227046,2020/07/24,9361.271747752902,9190.045219738962,2451.975780840753,6738.069438898209,,,,
9172.0,9551.0,9008.0,9384.0,-1.8189894035458565e-12,5.241235969488116,34.5008642693474,2020/07/25,9361.2717477529,9195.28645570845,2422.7161525408937,6772.570303167557,,,,
9172.0,9551.0,9013.0,9389.0,-1.4551915228366852e-11,5.080801808335309,34.08846960408573,2020/07/26,9361.271747752886,9200.367257516786,2393.7084847451433,6806.658772771642,,,,
9172.0,9552.0,9018.0,9394.0,-1.2732925824820995e-11,4.92527890897145,33.679650879822475,2020/07/27,9361.271747752873,9205.292536425757,2364.9541127742923,6840.338423651465,,,,
9172.0,9552.0,9022.0,9398.0,-1.0913936421275139e-11,4.774516137011233,33.274426355996184,2020/07/28,9361.271747752862,9210.067052562768,2336.4542025553073,6873.612850007461,,,,
