Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_remove,Date,Predict_actual,Predict_confirm,Remain_confirm,Remove,ADate,Official_confirmed,Official_dailynew,Official_remove
48347.0,49213.0,48348.0,49214.0,-6.330083124339581e-10,0.0482659480694565,189.6614298459681,2020/06/04,48779.9999999998,48779.739091454656,32680.080673723394,16099.658417731262,,,,
48348.0,49213.0,48348.0,49214.0,-4.5838532969355583e-10,0.04073103879636619,188.56732132710022,2020/06/05,48779.999999999345,48779.77982249345,32491.55408343509,16288.225739058362,,,,
48347.0,49214.0,48348.0,49214.0,1.2078089639544487e-09,0.0343724224876496,187.47948593502588,2020/06/06,48780.00000000055,48779.81419491594,32304.108969922552,16475.705224993388,,,,
48348.0,49213.0,48348.0,49213.0,-1.1350493878126144e-09,0.02900646362832049,186.39789371539155,2020/06/07,48779.99999999942,48779.84320137957,32117.74008267079,16662.10311870878,,,,
48346.0,49213.0,48348.0,49214.0,1.025910023599863e-09,0.02447819654480554,185.3225139119204,2020/06/08,48780.000000000444,48779.86767957611,31932.442046955413,16847.4256326207,,,,
48347.0,49213.0,48347.0,49213.0,-9.313225746154785e-10,0.020656849315855652,184.2533151236712,2020/06/09,48779.99999999951,48779.88833642543,31748.209388681058,17031.67894774437,,,,
48347.0,49213.0,48348.0,49213.0,1.0331859812140465e-09,0.017432059452403337,183.19026543689688,2020/06/10,48780.000000000546,48779.90576848488,31565.036555303614,17214.869213181268,,,,
48348.0,49213.0,48347.0,49214.0,-8.149072527885437e-10,0.014710701296280604,182.13333253631208,2020/06/11,48779.99999999973,48779.92047918618,31382.917933468598,17397.00254571758,,,,
48348.0,49212.0,48349.0,49214.0,2.255546860396862e-10,0.012414178963808808,181.0824837989785,2020/06/12,48779.999999999956,48779.93289336514,31201.847863848583,17578.08502951656,,,,
48349.0,49213.0,48347.0,49213.0,-2.1827872842550278e-11,0.01047617285803426,180.03768637307803,2020/06/13,48779.999999999935,48779.943369538,31021.820653648363,17758.122715889636,,,,
48348.0,49214.0,48348.0,49213.0,3.637978807091713e-11,0.008840713155223057,178.9989072444696,2020/06/14,48779.99999999997,48779.952210251155,30842.83058711705,17937.121623134106,,,,
48348.0,49214.0,48348.0,49214.0,2.9103830456733704e-11,0.007460568856913596,177.96611329244115,2020/06/15,48780.0,48779.95967082001,30664.871934393464,18115.087736426547,,,,
48348.0,49213.0,48347.0,49214.0,-8.731149137020111e-11,0.00629588221636368,176.93927133679972,2020/06/16,48779.99999999991,48779.96596670223,30487.93895893888,18292.027007763347,,,,
48347.0,49214.0,48348.0,49215.0,5.820766091346741e-11,0.005313015288265888,175.9183481773798,2020/06/17,48779.99999999997,48779.971279717516,30312.02592377679,18467.945355940727,,,,
48349.0,49213.0,48347.0,49214.0,7.275957614183426e-12,0.004483587465074379,174.90331062685436,2020/06/18,48779.99999999998,48779.97576330498,30137.1270967374,18642.84866656758,,,,
48347.0,49214.0,48348.0,49214.0,2.1827872842550278e-11,0.00378364523203345,173.89412553891452,2020/06/19,48780.0,48779.97954695021,29963.236754843718,18816.742792106495,,,,
48348.0,49214.0,48348.0,49213.0,0.0,0.0031929714168654755,172.89075983151633,2020/06/20,48780.0,48779.98273992163,29790.34918798362,18989.63355193801,,,,
48347.0,49213.0,48349.0,49212.0,0.0,0.002694512251764536,171.89318050595466,2020/06/21,48780.0,48779.98543443388,29618.458701989915,19161.526732443966,,,,
48348.0,49213.0,48348.0,49213.0,0.0,0.0022738669213140383,170.90135466377615,2020/06/22,48780.0,48779.9877083008,29447.55962119306,19332.428087107743,,,,
48348.0,49212.0,48347.0,49214.0,0.0,0.0019188858714187518,169.91524951979954,2020/06/23,48780.0,48779.989627186675,29277.646290559132,19502.343336627542,,,,
48347.0,49213.0,48347.0,49214.0,7.275957614183426e-12,0.0016193243936868384,168.93483241327704,2020/06/24,48780.00000000001,48779.99124651107,29108.71307747025,19671.27816904082,,,,
48347.0,49213.0,48346.0,49213.0,-7.275957614183426e-12,0.0013665275619132444,167.96007081790958,2020/06/25,48780.0,48779.99261303863,28940.7543731799,19839.23823985873,,,,
48347.0,49213.0,48348.0,49214.0,7.275957614183426e-12,0.0011531959971762262,166.99093234894826,2020/06/26,48780.00000000001,48779.99376623463,28773.76459402695,20006.229172207677,,,,
48348.0,49213.0,48347.0,49213.0,7.275957614183426e-12,0.0009731714017107151,166.0273847697572,2020/06/27,48780.000000000015,48779.99473940603,28607.738182428595,20172.256556977434,,,,
48348.0,49213.0,48348.0,49214.0,-7.275957614183426e-12,0.0008212451139115728,165.069395997416,2020/06/28,48780.00000000001,48779.99556065114,28442.669607676293,20337.32595297485,,,,
48348.0,49213.0,48346.0,49213.02500000002,-7.275957614183426e-12,0.0006930381714482792,164.11693410593216,2020/06/29,48780.0,48779.996253689314,28278.553366608532,20501.442887080782,,,,
48347.0,49213.0,48348.0,49213.0,0.0,0.0005848465079907328,163.16996733057022,2020/06/30,48780.0,48779.99683853582,28115.38398412447,20664.612854411353,,,,
48347.0,49214.0,48348.0,49213.0,7.275957614183426e-12,0.0004935441029374488,162.2284640702419,2020/07/01,48780.00000000001,48779.997332079925,27953.15601359833,20826.841318481594,,,,
48347.0,49213.0,48348.0,49214.0,-7.275957614183426e-12,0.00041649558261269704,161.2923928895325,2020/07/02,48780.0,48779.99774857551,27791.86403720438,20988.133711371127,,,,
48347.0,49214.0,48348.0,49214.0,0.0,0.00035147563175996765,160.361722520458,2020/07/03,48780.0,48779.99810005114,27631.502666159555,21148.495433891585,,,,
48348.0,49213.0,48348.0,49212.0,7.275957614183426e-12,0.0002966059182654135,159.43642186365832,2020/07/04,48780.00000000001,48779.99839665706,27472.066540901815,21307.931855755243,,,,
48348.0,49213.0,48348.0,49213.0,-7.275957614183426e-12,0.000250301745836623,158.51645998925233,2020/07/05,48780.0,48779.998646958804,27313.55033121431,21466.448315744496,,,,
48347.0,49213.0,48348.0,49213.0,7.275957614183426e-12,0.00021122677571838722,157.6018061373834,2020/07/06,48780.00000000001,48779.99885818558,27155.9487363037,21624.05012188188,,,,
48348.0,49213.0,48347.0,49212.0,-7.275957614183426e-12,0.00017825202667154372,156.69242971861604,2020/07/07,48780.0,48779.999036437606,26999.25648483711,21780.742551600495,,,,
48348.0,49213.0,48348.0,49212.0,7.275957614183426e-12,0.0001504239917267114,155.78830031407415,2020/07/08,48780.00000000001,48779.9991868616,26843.46833494703,21936.53085191457,,,,
48348.0,49213.0,48347.0,49213.0,-7.275957614183426e-12,0.00012694103497778997,154.88938767522995,2020/07/09,48780.0,48779.99931380263,26688.579074212834,22091.4202395898,,,,
48348.0,49212.0,48347.0,49214.0,0.0,0.00010712418588809669,153.99566172392224,2020/07/10,48780.0,48779.99942092682,26534.583519613097,22245.41590131372,,,,
48347.0,49212.0,48348.0,49214.0,0.0,9.040049917530268e-05,153.10709255194524,2020/07/11,48780.0,48779.99951132732,26381.47651746165,22398.522993865667,,,,
48348.0,49213.0,48347.0,49214.0,0.0,7.628790626768023e-05,152.22365042057572,2020/07/12,48780.0,48779.999587615224,26229.252943328982,22550.746644286242,,,,
48348.0,49213.0,48349.0,49213.0,7.275957614183426e-12,6.437850242946297e-05,151.3453057601546,2020/07/13,48780.00000000001,48779.99965199373,26077.90770194733,22702.091950046397,,,,
48348.0,49213.0,48349.0,49213.0,0.0,5.4328105761669576e-05,150.4720291694939,2020/07/14,48780.00000000001,48779.99970632183,25927.43572710594,22852.56397921589,,,,
48348.0,49213.0,48348.0,49213.0,0.0,4.584682756103575e-05,149.60379141518933,2020/07/15,48780.00000000001,48779.99975216866,25777.83198153758,23002.16777063108,,,,
48347.0,49213.0,48347.0,49214.0,0.0,3.868964267894626e-05,148.74056343101256,2020/07/16,48780.00000000001,48779.9997908583,25629.09145679621,23150.908334062093,,,,
48347.0,49214.0,48347.0,49214.0,0.0,3.2649608328938484e-05,147.8823163171328,2020/07/17,48780.00000000001,48779.99982350791,25481.209173128686,23298.790650379226,,,,
48348.0,49213.0,48347.0,49213.0,7.275957614183426e-12,2.7552610845305026e-05,147.0290213393746,2020/07/18,48780.000000000015,48779.99985106052,25334.18017934192,23445.8196717186,,,,
48347.0,49213.0,48348.0,49214.0,0.0,2.3251413949765265e-05,146.18064992845393,2020/07/19,48780.000000000015,48779.999874311936,25187.99955266488,23592.000321647054,,,,
48348.0,49214.0,48346.0,49213.0,0.0,1.9621438696049154e-05,145.33717367910504,2020/07/20,48780.000000000015,48779.999893933375,25042.662398607215,23737.33749532616,,,,
48346.0,49213.0,48347.0,49214.0,7.275957614183426e-12,1.6558406059630215e-05,144.49856434938556,2020/07/21,48780.00000000002,48779.99991049178,24898.163850816236,23881.836059675545,,,,
48347.0,49213.0,48347.0,49214.0,7.275957614183426e-12,1.397382584400475e-05,143.66479385963976,2020/07/22,48780.00000000003,48779.99992446561,24754.499070930422,24025.500853535184,,,,
48348.0,49214.0,48347.0,49213.0,-7.275957614183426e-12,1.1791620636358857e-05,142.83583429188002,2020/07/23,48780.00000000002,48779.99993625723,24611.663248430163,24168.336687827064,,,,
48348.0,49213.0,48348.0,49214.0,0.0,9.950410458259284e-06,142.01165788860817,2020/07/24,48780.00000000002,48779.99994620764,24469.651600491965,24310.348345715673,,,,
48347.0,49214.0,48348.0,49213.0,-7.275957614183426e-12,8.397153578698635e-06,141.19223705276454,2020/07/25,48780.000000000015,48779.99995460479,24328.459371836354,24451.540582768437,,,,
48348.0,49214.0,48348.0,49213.02500000002,0.0,7.086273399181664e-06,140.37754434527233,2020/07/26,48780.000000000015,48779.999961691065,24188.081834577355,24591.91812711371,,,,
48347.0,49213.0,48348.0,49214.0,7.275957614183426e-12,5.9805388445965946e-06,139.5675524860926,2020/07/27,48780.00000000002,48779.9999676716,24048.5142880718,24731.485679599802,,,,
