Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_remove,Date,Predict_actual,Predict_confirm,Remain_confirm,Remove,ADate,Official_confirmed,Official_dailynew,Official_remove
21833.0,22416.0,21832.0,22414.0,-1.4551915228366852e-11,0.17093668731104117,80.91321696422347,2020/07/17,22124.000000000033,22122.048015613145,9356.28490989521,12765.763105717935,,,,
21833.0,22415.0,21831.0,22415.0,-4.3655745685100555e-11,0.1571729378956661,80.22087785711665,2020/07/18,22123.99999999999,22122.20518855104,9276.22120497599,12845.983983575052,,,,
21832.0,22416.0,21831.0,22415.0,-2.546585164964199e-11,0.14451744104007958,79.53436163626066,2020/07/19,22123.999999999964,22122.34970599208,9196.831360780769,12925.518345211312,,,,
21833.0,22416.0,21831.975000000002,22415.0,4.729372449219227e-11,0.13288096091491752,78.85362749022352,2020/07/20,22124.00000000001,22122.482586952996,9118.11061425146,13004.371972701536,,,,
21833.0,22416.0,21831.0,22414.0,4.729372449219227e-11,0.12218144303187728,78.17863422408664,2020/07/21,22124.00000000006,22122.604768396028,9040.054161470405,13082.550606925623,,,,
21833.0,22416.0,21832.0,22415.0,-6.184563972055912e-11,0.11234344493641402,77.50934032080659,2020/07/22,22123.999999999996,22122.717111840964,8962.657164594535,13160.05994724643,,,,
21832.0,22416.0,21831.0,22415.0,-3.637978807091713e-11,0.10329759984961129,76.84570399876611,2020/07/23,22123.99999999996,22122.820409440814,8885.914758195619,13236.905651245195,,,,
21833.0,22416.0,21832.0,22415.0,3.637978807091713e-11,0.09498012132098665,76.18768326473764,2020/07/24,22123.999999999996,22122.915389562135,8809.822055052202,13313.093334509933,,,,
21833.0,22416.0,21832.0,22415.0,9.094947017729282e-11,0.08733236216357909,75.53523596063133,2020/07/25,22124.000000000087,22123.0027219243,8734.374151453734,13388.628570470564,,,,
21834.0,22416.0,21832.0,22415.0,4.001776687800884e-11,0.08030039667210076,74.88831980762916,2020/07/26,22124.000000000127,22123.08302232097,8659.566132042777,13463.516890278193,,,,
21833.0,22416.0,21832.0,22416.0,-1.8189894035458565e-10,0.07383464551094221,74.2468924454588,2020/07/27,22123.999999999945,22123.15685696648,8585.39307424283,13537.763782723652,,,,
21833.0,22416.0,21833.0,22415.0,-1.382431946694851e-10,0.0678895117380307,73.61091147041952,2020/07/28,22123.999999999807,22123.22474647822,8511.850052284148,13611.374694194072,,,,
