Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/05/19,24402.914488983846,24435.999999999938,4.26877418937147,-2.9103830456733704e-11,1496.143509526225,30.192497900182843,22906.770979457622,24097.0,24710.0,24130.0,24742.0,,,,
2020/05/20,24406.6954360718,24435.999999999985,3.7809470879547007,4.729372449219227e-11,1526.3015526083498,30.158043082124777,22880.39388346345,24101.0,24713.0,24130.0,24742.0,,,,
2020/05/21,24410.044303792125,24435.99999999998,3.3488677203240513,-3.637978807091713e-12,1556.424581479395,30.123028871045335,22853.61972231273,24105.0,24715.0,24130.0,24743.0,,,,
2020/05/22,24413.01047008786,24436.000000000116,2.9661662957332737,1.3460521586239338e-10,1586.5121065820622,30.087525102667087,22826.498363505794,24108.0,24720.0,24130.0,24743.0,,,,
2020/05/23,24415.63766849858,24436.000000000065,2.6271984107224853,-5.093170329928398e-11,1616.5637002341675,30.05159365210534,22799.073968264413,24110.0,24722.0,24130.0,24743.0,,,,
2020/05/24,24417.96463577015,24436.000000000287,2.3269672715687193,2.219167072325945e-10,1646.5789895215942,30.01528928742664,22771.385646248556,24112.0,24725.0,24130.0,24743.0,,,,
2020/05/25,24420.025681779785,24435.999999999924,2.061046009635902,-3.637978807091713e-10,1676.557650043794,29.97866052219979,22743.468031735993,24114.0,24728.0,24130.0,24743.0,,,,
2020/05/26,24421.85119550431,24436.00000000007,1.8255137245250808,1.4551915228366852e-10,1706.4994003611685,29.9417503173745,22715.351795143142,24116.0,24729.0,24130.0,24743.0,,,,
2020/05/27,24423.468093157335,24436.0000000003,1.6168976530243526,2.2919266484677792e-10,1736.4039970771214,29.904596715952948,22687.064096080212,24118.0,24730.0,24130.0,24743.0,,,,
2020/05/28,24424.900214895675,24435.99999999906,1.4321217383403564,-1.2369127944111824e-09,1766.2712304845284,29.867233407406957,22658.628984411145,24120.0,24732.0,24130.0,24743.0,,,,
2020/05/29,24426.168676576195,24436.000000000127,1.2684616805199767,1.0659277904778719e-09,1796.1009207054935,29.829690220965176,22630.067755870703,24120.0,24733.0,24131.0,24743.0,,,,
2020/05/30,24427.292180941677,24436.00000000115,1.1235043654814945,1.0222720447927713e-09,1825.8929142763743,29.791993570880777,22601.399266665303,24122.0,24734.0,24130.0,24743.0,,,,
2020/05/31,24428.28729343116,24435.999999997646,0.9951124894832901,-3.5033735912293196e-09,1855.6470811210081,29.7541668446338,22572.64021231015,24122.0,24734.0,24130.0,24744.0,,,,
2020/06/01,24429.168686416288,24436.000000001095,0.8813929851276043,3.448803909122944e-09,1885.3633118704245,29.716230749416354,22543.805374545864,24123.0,24736.0,24130.0,24743.0,,,,
2020/06/02,24429.94935553817,24436.00000000296,0.7806691218829656,1.8662831280380487e-09,1915.0415154888196,29.678203618395173,22514.907840049353,24124.0,24737.0,24131.0,24744.0,,,,
2020/06/03,24430.640811311438,24435.999999988413,0.6914557732670801,-1.454827724955976e-08,1944.681617170883,29.64010168206346,22485.959194140556,24125.0,24737.0,24129.0,24743.0,,,,
2020/06/04,24431.25324881651,24436.000000000382,0.6124375050712842,1.1968950275331736e-08,1974.2835564795173,29.6019393086342,22456.969692336992,24125.0,24739.0,24130.0,24743.0,,,,
2020/06/05,24431.795698182697,24436.00000003778,0.5424493661885208,3.739842213690281e-08,2003.847285694617,29.563729215099784,22427.94841248808,24126.0,24739.0,24131.0,24743.0,,,,
2020/06/06,24432.276157526932,24436.000000020962,0.48045934423498693,-1.681837602518499e-08,2033.3727683542845,29.525482659667432,22398.903389172647,24126.0,24739.0,24130.0,24742.0,,,,
2020/06/07,24432.701710929923,24436.00000000807,0.42555340299077216,-1.289299689233303e-08,2062.8599779598776,29.48720960559308,22369.841732970046,24127.0,24740.0,24129.0,24743.0,,,,
2020/06/08,24433.07863292435,24436.00000000704,0.376921994426084,-1.0295480024069548e-09,2092.308896829679,29.44891886980122,22340.76973609467,24127.0,24740.0,24129.0,24743.0,,,,
2020/06/09,24433.412481014486,24436.0000000021,0.33384809013659833,-4.940375220030546e-09,2121.7195150836033,29.41061825392444,22311.69296593088,24128.0,24741.0,24129.0,24743.0,,,,
2020/06/10,24433.708177600376,24436.00000000041,0.29569658589025494,-1.6880221664905548e-09,2151.091829744141,29.37231466053754,22282.616347856234,24127.0,24741.0,24130.0,24743.0,,,,
2020/06/11,24433.97008256014,24436.000000000477,0.26190495976334205,6.548361852765083e-11,2180.425843939949,29.334014195808322,22253.54423862019,24128.0,24741.0,24130.0,24743.0,,,,
2020/06/12,24434.202057535662,24436.000000000222,0.23197497552246205,-2.546585164964199e-10,2209.7215662004282,29.295722260479124,22224.480491335235,24128.0,24741.0,24130.0,24743.0,,,,
2020/06/13,24434.4075228669,24436.000000000084,0.20546533123706467,-1.382431946694851e-10,2238.979009830986,29.257443630557646,22195.428513035913,24128.0,24741.0,24130.0,24743.0,,,,
2020/06/14,24434.589508023862,24436.000000000025,0.18198515696349205,-5.820766091346741e-11,2268.1981923596686,29.219182528682722,22166.391315664194,24128.0,24741.0,24130.0,24743.0,,,,
2020/06/15,24434.75069626286,24435.999999999956,0.16118823899887502,-6.912159733474255e-11,2297.3791350471724,29.18094268750383,22137.37156121569,24128.0,24741.0,24130.0,24742.0,,,,
2020/06/16,24434.89346424737,24436.000000000055,0.1427679845073726,9.822542779147625e-11,2326.521862452116,29.142727404943344,22108.371601795254,24129.0,24742.0,24130.0,24743.0,,,,
2020/06/17,24435.019916991783,24436.000000000608,0.12645274441456422,5.529727786779404e-10,2355.626402047639,29.10453959552342,22079.393514944146,24129.0,24742.0,24131.0,24743.0,,,,
2020/06/18,24435.131918953357,24436.00000000071,0.11200196157369646,1.0186340659856796e-10,2384.692783880281,29.066381832641582,22050.439135073077,24130.0,24742.0,24129.0,24743.0,,,,
2020/06/19,24435.23112155225,24436.000000000233,0.09920259889258887,-4.765752237290144e-10,2413.7210402680435,29.028256387762667,22021.510081284207,24129.0,24743.0,24130.0,24742.0,,,,
2020/06/20,24435.31898747221,24436.000000000407,0.08786591995885829,1.7462298274040222e-10,2442.711205533795,28.99016526575133,21992.607781938415,24129.0,24743.0,24130.0,24743.0,,,,
2020/06/21,24435.39681224893,24435.999999999865,0.07782477672299137,-5.420588422566652e-10,2471.6633157684437,28.9521102346489,21963.733496480487,24129.0,24742.0,24131.0,24743.0,,,,
2020/06/22,24435.465743366178,24435.999999999247,0.06893111724639311,-6.184563972055912e-10,2500.5774086214496,28.914092853005968,21934.888334744726,24131.0,24742.0,24130.0,24743.0,,,,
2020/06/23,24435.5267971683,24436.000000000862,0.06105380212102318,1.6152625903487206e-09,2529.453523115306,28.87611449385622,21906.073274052993,24130.0,24742.0,24130.0,24743.0,,,,
2020/06/24,24435.580873862134,24436.00000000123,0.054076693835668266,3.67435859516263e-10,2558.2916994810016,28.838176365695745,21877.289174381134,24130.0,24742.0,24130.0,24742.0,,,,
2020/06/25,24435.628770777905,24435.999999997515,0.047896915770252235,-3.714376362040639e-09,2587.091979012568,28.800279531566503,21848.536791765335,24130.0,24742.0,24130.0,24742.0,,,,
2020/06/26,24435.671194126797,24435.99999999972,0.04242334889204358,2.204615157097578e-09,2615.8544039381154,28.762424925547293,21819.81679018868,24130.0,24743.0,24130.0,24743.0,,,,
2020/06/27,24435.708769417844,24436.000000005923,0.03757529104768764,6.2027538660913706e-09,2644.579017305635,28.724613367519396,21791.12975211221,24130.0,24743.0,24129.0,24742.0,,,,
2020/06/28,24435.742050680605,24435.999999995198,0.033281262760283425,-1.072476152330637e-08,2673.2658628818867,28.686845576251926,21762.47618779872,24130.0,24742.0,24130.0,24743.0,,,,
2020/06/29,24435.771528621604,24435.999999996475,0.02947794099964085,1.2769305612891912e-09,2701.9149850628655,28.649122180978793,21733.856543558737,24130.0,24742.0,24130.0,24743.0,,,,
2020/06/30,24435.797637881376,24435.999999998356,0.026109259772056248,1.8808350432664156e-09,2730.526428794386,28.611443731520467,21705.27120908699,24131.0,24743.0,24130.0,24743.0,,,,
2020/07/01,24435.82076342752,24435.99999999874,0.02312554614400142,3.8562575355172157e-10,2759.1002395019323,28.573810707546272,21676.72052392559,24130.0,24742.0,24131.0,24742.0,,,,
2020/07/02,24435.841246238324,24436.000000000036,0.02048281080351444,1.2951204553246498e-09,2787.6364630283747,28.536223526442427,21648.20478320995,24131.0,24743.0,24130.0,24743.0,,,,
2020/07/03,24435.85938831341,24435.999999999964,0.018142075085052056,-7.275957614183426e-11,2816.135145579085,28.498682550710328,21619.724242734323,24130.0,24742.0,24130.0,24743.0,,,,
2020/07/04,24435.875457148475,24435.999999999967,0.016068835066107567,3.637978807091713e-12,2844.596333672898,28.46118809381278,21591.27912347558,24130.0,24742.0,24130.0,24743.0,,,,
2020/07/05,24435.889689667838,24435.99999999998,0.014232519362849416,1.4551915228366852e-11,2873.020074099051,28.423740426153017,21562.869615568787,24130.0,24743.0,24130.0,24743.0,,,,
2020/07/06,24435.90229572249,24435.999999999967,0.012606054653588217,-1.4551915228366852e-11,2901.406413878876,28.386339779824993,21534.495881843617,24130.0,24743.0,24130.0,24742.0,,,,
2020/07/07,24435.91346117896,24436.0,0.011165456468006596,3.2741809263825417e-11,2929.755400231987,28.348986353111286,21506.15806094697,24130.0,24743.0,24130.0,24742.0,,,,
2020/07/08,24435.923350652178,24435.999999999996,0.009889473218208877,-3.637978807091713e-12,2958.0670805463756,28.311680314388468,21477.856270105804,24130.0,24743.0,24130.0,24743.0,,,,
2020/07/09,24435.9321099875,24435.999999999993,0.008759335323702544,-3.637978807091713e-12,2986.3415023512566,28.274421804881058,21449.590607636244,24130.0,24743.0,24129.0,24743.0,,,,
2020/07/10,24435.93986832309,24436.000000000007,0.007758335588732734,1.4551915228366852e-11,3014.5787132945184,28.237210943261744,21421.36115502857,24130.0,24743.0,24131.0,24743.0,,,,
2020/07/11,24435.946740051873,24435.999999999975,0.00687172878315323,-3.2741809263825417e-11,3042.7787611212807,28.20004782676233,21393.167978930593,24131.0,24743.0,24130.0,24743.0,,,,
2020/07/12,24435.95282648548,24436.00000000001,0.006086433608288644,3.637978807091713e-11,3070.941693655714,28.162932534433367,21365.011132829768,24130.0,24743.0,24130.0,24743.0,,,,
2020/07/13,24435.958217388612,24436.00000000021,0.005390903130319202,2.000888343900442e-10,3099.0675587842884,28.125865128574333,21336.890658604323,24130.0,24743.0,24131.0,24743.0,,,,
2020/07/14,24435.962992230725,24436.000000000255,0.004774842112965416,4.3655745685100555e-11,3127.156404442122,28.088845657833645,21308.806587788604,24130.0,24744.0,24130.0,24743.0,,,,
2020/07/15,24435.967221409846,24435.99999999999,0.004229179121466586,-2.6557245291769505e-10,3155.2082785996363,28.05187415751425,21280.75894281021,24130.0,24743.0,24130.0,24743.0,,,,
2020/07/16,24435.97096728222,24435.99999999986,0.0037458723745658062,-1.2732925824820995e-10,3183.223229251335,28.014950651698655,21252.747738030885,24131.0,24743.0,24130.0,24743.0,,,,
2020/07/17,24435.974285084805,24436.000000000564,0.0033178025842062198,7.021299097687006e-10,3211.2013044057694,27.978075154434464,21224.772980679038,24130.0,24743.0,24130.0,24743.0,,,,
2020/07/18,24435.97722373555,24436.0000000009,0.002938650744908955,3.346940502524376e-10,3239.1425520768444,27.94124767107496,21196.834671658704,24130.0,24743.0,24130.0,24743.0,,,,
2020/07/19,24435.979826562732,24435.999999999603,0.002602827182272449,-1.2951204553246498e-09,3267.047020275892,27.904468199047642,21168.93280628684,24131.0,24743.0,24130.0,24743.0,,,,
2020/07/20,24435.98213194449,24435.999999997905,0.0023053817567415535,-1.69893610291183e-09,3294.9147570047357,27.867736728843738,21141.067374939754,24130.0,24743.0,24129.0,24742.0,,,,
2020/07/21,24435.984173870773,24436.00000000046,0.002041926283709472,2.5538611225783825e-09,3322.7458102496053,27.83105324486951,21113.238363621167,24130.0,24743.0,24131.0,24743.0,,,,
